id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,country,city,icao_code,iata_code,State,timezone
16091,KABQ,large_airport,Albuquerque International Sunport,35.039976,-106.608925,5355,US,Albuquerque,KABQ,ABQ,NM,America/Denver
3371,KALB,large_airport,Albany International Airport,42.748299,-73.801697,285,US,Albany,KALB,ALB,NY,America/New_York
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,US,Atlanta,KATL,ATL,GA,America/New_York
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,US,Austin,KAUS,AUS,TX,America/Chicago
3396,KBDL,large_airport,Bradley International Airport,41.938555,-72.688016,173,US,Hartford,KBDL,BDL,CT,America/New_York
3406,KBHM,large_airport,Birmingham-Shuttlesworth International Airport,33.562877,-86.750712,650,US,Birmingham,KBHM,BHM,AL,America/Chicago
3420,KBNA,large_airport,Nashville International Airport,36.1245,-86.6782,599,US,Nashville,KBNA,BNA,TN,America/Chicago
3421,KBOI,large_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871,US,Boise,KBOI,BOI,ID,America/Boise
3422,KBOS,large_airport,Boston Logan International Airport,42.36197,-71.0079,20,US,Boston,KBOS,BOS,MA,America/New_York
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.940498,-78.732201,728,US,Buffalo,KBUF,BUF,NY,America/New_York
3432,KBUR,large_airport,Hollywood Burbank/Bob Hope Airport,34.202834,-118.35805,778,US,Burbank,KBUR,BUR,CA,America/Los_Angeles
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,US,Baltimore,KBWI,BWI,MD,America/New_York
3450,KCHS,large_airport,Charleston International Airport,32.896159,-80.038151,46,US,Charleston,KCHS,CHS,SC,America/New_York
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.411701,-81.8498,791,US,Cleveland,KCLE,CLE,OH,America/New_York
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.9430999755859,748,US,Charlotte,KCLT,CLT,NC,America/New_York
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,US,Columbus,KCMH,CMH,OH,America/New_York
3463,KCOS,large_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,US,Colorado Springs,KCOS,COS,CO,America/Denver
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,US,Cincinnati / Covington,KCVG,CVG,KY,America/New_York
3479,KDAL,large_airport,Dallas Love Field,32.844776,-96.847653,487,US,Dallas,KDAL,DAL,TX,America/Chicago
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,US,Washington,KDCA,DCA,DC,America/New_York
3486,KDEN,large_airport,Denver International Airport,39.860027,-104.673792,5431,US,Denver,KDEN,DEN,CO,America/Denver
3488,KDFW,large_airport,Dallas Fort Worth International Airport,32.896801,-97.038002,607,US,Dallas-Fort Worth,KDFW,DFW,TX,America/Chicago
3496,KDSM,large_airport,Des Moines International Airport,41.534027,-93.656719,958,US,Des Moines,KDSM,DSM,IA,America/Chicago
3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,645,US,Detroit,KDTW,DTW,MI,America/Detroit
3512,KELP,large_airport,El Paso International Airport,31.809908,-106.375607,3959,US,El Paso,KELP,ELP,TX,America/Denver
3521,KEWR,large_airport,Newark Liberty International Airport,40.6894,-74.170545,18,US,Newark,KEWR,EWR,NJ,America/New_York
3524,KFAT,large_airport,Fresno Yosemite International Airport,36.775767,-119.718018,336,US,Fresno,KFAT,FAT,CA,America/Los_Angeles
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,US,Fort Lauderdale,KFLL,FLL,FL,America/New_York
3552,KGEG,large_airport,Spokane International Airport,47.6199,-117.533997,2376,US,Spokane,KGEG,GEG,WA,America/Los_Angeles
3566,KGRR,large_airport,Gerald R. Ford International Airport,42.880798,-85.522797,794,US,Grand Rapids,KGRR,GRR,MI,America/Detroit
3568,KGSO,large_airport,Piedmont Triad International Airport,36.09937,-79.937262,925,US,Greensboro,KGSO,GSO,NC,America/New_York
3588,KHOU,large_airport,William P. Hobby Airport,29.645336,-95.276812,46,US,Houston,KHOU,HOU,TX,America/Chicago
3602,KIAD,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312,US,Dulles,KIAD,IAD,VA,America/New_York
3604,KIAH,large_airport,George Bush Intercontinental Airport,29.9844,-95.3414,97,US,Houston,KIAH,IAH,TX,America/Chicago
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,US,Indianapolis,KIND,IND,IN,America/Indiana/Indianapolis
3620,KJAX,large_airport,Jacksonville International Airport,30.492469,-81.687813,30,US,Jacksonville,KJAX,JAX,FL,America/New_York
3622,KJFK,large_airport,John F. Kennedy International Airport,40.639447,-73.779317,13,US,New York,KJFK,JFK,NY,America/New_York
3631,KLAS,large_airport,Harry Reid International Airport,36.083361,-115.151817,2181,US,Las Vegas,KLAS,LAS,NV,America/Los_Angeles
3632,KLAX,large_airport,Los Angeles International Airport,33.942501,-118.407997,125,US,Los Angeles,KLAX,LAX,CA,America/Los_Angeles
3643,KLGA,large_airport,LaGuardia Airport,40.777199,-73.872597,21,US,New York,KLGA,LGA,NY,America/New_York
3644,KLGB,large_airport,Long Beach International Airport,33.816523,-118.149891,60,US,Long Beach,KLGB,LGB,CA,America/Los_Angeles
3668,KMCI,large_airport,Kansas City International Airport,39.301699,-94.713893,1026,US,Kansas City,KMCI,MCI,MO,America/Chicago
3670,KMCO,large_airport,Orlando International Airport,28.4293994903564,-81.3089981079101,96,US,Orlando,KMCO,MCO,FL,America/New_York
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,US,Chicago,KMDW,MDW,IL,America/Chicago
3675,KMEM,large_airport,Memphis International Airport,35.043845,-89.97634,341,US,Memphis,KMEM,MEM,TN,America/Chicago
3685,KMIA,large_airport,Miami International Airport,25.796011,-80.289751,8,US,Miami,KMIA,MIA,FL,America/New_York
3690,KMKE,large_airport,General Mitchell International Airport,42.947201,-87.896599,723,US,Milwaukee,KMKE,MKE,WI,America/Chicago
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,841,US,Minneapolis,KMSP,MSP,MN,America/Chicago
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.264673,4,US,New Orleans,KMSY,MSY,LA,America/Chicago
3717,KMYR,large_airport,Myrtle Beach International Airport,33.679699,-78.928299,25,US,Myrtle Beach,KMYR,MYR,SC,America/New_York
3744,KOAK,large_airport,Oakland San Francisco Bay Airport,37.720085,-122.221184,9,US,Oakland,KOAK,OAK,CA,America/Los_Angeles
3747,KOKC,large_airport,OKC Will Rogers World Airport,35.393388,-97.598248,1295,US,Oklahoma City,KOKC,OKC,OK,America/Chicago
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984,US,Omaha,KOMA,OMA,NE,America/Chicago
3752,KONT,large_airport,Ontario International Airport,34.056,-117.600998,944,US,Ontario,KONT,ONT,CA,America/Los_Angeles
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,680,US,Chicago,KORD,ORD,IL,America/Chicago
3755,KORF,large_airport,Norfolk International Airport,36.895341,-76.201,26,US,Norfolk,KORF,ORF,VA,America/New_York
3766,KPBI,large_airport,President Donald J. Trump International Airport,26.683201,-80.095596,19,US,West Palm Beach,KDJT,DJT,FL,America/New_York
3768,KPDX,large_airport,Portland International Airport,45.588699,-122.598,31,US,Portland,KPDX,PDX,OR,America/Los_Angeles
3771,KPHL,large_airport,Philadelphia International Airport,39.871899,-75.241096,36,US,Philadelphia,KPHL,PHL,PA,America/New_York
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135,US,Phoenix,KPHX,PHX,AZ,America/Phoenix
3775,KPIE,large_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11,US,Pinellas Park,KPIE,PIE,FL,America/New_York
3778,KPIT,large_airport,Pittsburgh International Airport,40.491501,-80.232903,1203,US,Pittsburgh,KPIT,PIT,PA,America/New_York
3783,KPNS,large_airport,Pensacola International Airport,30.472718,-87.186639,121,US,Pensacola,KPNS,PNS,FL,America/Chicago
3792,KPSP,large_airport,Palm Springs International Airport,33.8297,-116.507004,477,US,Palm Springs,KPSP,PSP,CA,America/Los_Angeles
3795,KPVD,large_airport,Rhode Island T. F. Green International Airport,41.725038,-71.425668,55,US,Providence/Warwick,KPVD,PVD,RI,America/New_York
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76,US,Portland,KPWM,PWM,ME,America/New_York
3844,KRDU,large_airport,Raleigh-Durham International Airport,35.878659,-78.7873,435,US,Raleigh/Durham,KRDU,RDU,NC,America/New_York
3847,KRIC,large_airport,Richmond International Airport,37.505199,-77.319702,167,US,Richmond,KRIC,RIC,VA,America/New_York
3853,KRNO,large_airport,Reno Tahoe International Airport,39.4991,-119.767998,4415,US,Reno,KRNO,RNO,NV,America/Los_Angeles
3855,KROC,large_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559,US,Rochester,KROC,ROC,NY,America/New_York
3858,KRSW,large_airport,Southwest Florida International Airport,26.534685,-81.752816,30,US,Fort Myers,KRSW,RSW,FL,America/New_York
3862,KSAN,large_airport,San Diego International Airport,32.733601,-117.190002,17,US,San Diego,KSAN,SAN,CA,America/Los_Angeles
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809,US,San Antonio,KSAT,SAT,TX,America/Chicago
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.126591,-81.19998,50,US,Savannah,KSAV,SAV,GA,America/New_York
3867,KSBD,large_airport,San Bernardino International Airport,34.096717,-117.236596,1159,US,San Bernardino,KSBD,SBD,CA,America/Los_Angeles
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1706,-85.735076,501,US,Louisville,KSDF,SDF,KY,America/Kentucky/Louisville
3875,KSEA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,433,US,Seattle,KSEA,SEA,WA,America/Los_Angeles
3876,KSFB,large_airport,Orlando Sanford International Airport,28.774277,-81.234626,55,US,Orlando,KSFB,SFB,FL,America/New_York
3878,KSFO,large_airport,San Francisco International Airport,37.619806,-122.374821,13,US,San Francisco,KSFO,SFO,CA,America/Los_Angeles
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62,US,San Jose,KSJC,SJC,CA,America/Los_Angeles
3887,KSLC,large_airport,Salt Lake City International Airport,40.78886,-111.979866,4227,US,Salt Lake City,KSLC,SLC,UT,America/Denver
3892,KSMF,large_airport,Sacramento International Airport,38.6954,-121.591003,27,US,Sacramento,KSMF,SMF,CA,America/Los_Angeles
3894,KSNA,large_airport,John Wayne Orange County International Airport,33.675063,-117.869281,56,US,Santa Ana,KSNA,SNA,CA,America/Los_Angeles
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.394631,-82.554359,30,US,Sarasota/Bradenton,KSRQ,SRQ,FL,America/New_York
3905,KSTL,large_airport,St. Louis Lambert International Airport,38.748697,-90.370003,618,US,St Louis,KSTL,STL,MO,America/Chicago
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.1111984252929,-76.1063003540039,421,US,Syracuse,KSYR,SYR,NY,America/New_York
3926,KTPA,large_airport,Tampa International Airport,27.9755,-82.533203,26,US,Tampa,KTPA,TPA,FL,America/New_York
3930,KTUL,large_airport,Tulsa International Airport,36.197084,-95.886225,677,US,Tulsa,KTUL,TUL,OK,America/Chicago
3932,KTUS,large_airport,Tucson International Airport,32.115004,-110.938053,2643,US,Tucson,KTUS,TUS,AZ,America/Phoenix
3938,KTYS,large_airport,McGhee Tyson Airport,35.811001,-83.994003,981,US,Knoxville/Maryville,KTYS,TYS,TN,America/New_York
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.179004,-149.992561,152,US,Anchorage,PANC,ANC,AK,America/Anchorage
5448,PHKO,large_airport,Ellison Onizuka Kona International Airport at Keāhole,19.738783,-156.045603,47,US,Kailua-Kona,PHKO,KOA,HI,Pacific/Honolulu
5449,PHLI,large_airport,Lihue Airport,21.974393,-159.337146,153,US,"Lihue, Kauai",PHLI,LIH,HI,Pacific/Honolulu
5453,PHNL,large_airport,Daniel K. Inouye International Airport,21.318387,-157.92567,13,US,"Honolulu, Oahu",PHNL,HNL,HI,Pacific/Honolulu
5455,PHOG,large_airport,Kahului International Airport,20.896263,-156.431837,54,US,Kahului,PHOG,OGG,HI,Pacific/Honolulu
6924,07FA,medium_airport,Ocean Reef Club Airport,25.325399,-80.274803,8,US,Key Largo,,07FA,FL,America/New_York
18945,K61B,medium_airport,Boulder City Municipal Airport,35.947161,-114.858799,2201,US,Boulder City,KBVU,BVU,NV,America/Los_Angeles
18966,K67L,medium_airport,Mesquite Airport,36.833105,-114.055928,1978,US,Mesquite,,67L,NV,America/Los_Angeles
19042,K79J,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,310,US,Andalusia/Opp,,79J,AL,America/Chicago
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393,US,Allentown/Bethlehem,KABE,ABE,PA,America/New_York
3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,1791,US,Abilene,KABI,ABI,TX,America/Chicago
3358,KABR,medium_airport,Aberdeen Regional Airport,45.4491004943847,-98.4217987060546,1302,US,Aberdeen,KABR,ABR,SD,America/Chicago
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197,US,Albany,KABY,ABY,GA,America/New_York
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,US,Nantucket,KACK,ACK,MA,America/New_York
3361,KACT,medium_airport,Waco Regional Airport,31.6112995147705,-97.2304992675781,516,US,Waco,KACT,ACT,TX,America/Chicago
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,US,Arcata/Eureka,KACV,ACV,CA,America/Los_Angeles
3363,KACY,medium_airport,Atlantic City International Airport,39.456201,-74.577511,75,US,Atlantic City,KACY,ACY,NJ,America/New_York
19235,KADH,medium_airport,Ada Regional Airport,34.805214,-96.671988,1016,US,Ada,KADH,ADH,OK,America/Chicago
3364,KADW,medium_airport,Joint Base Andrews,38.810799,-76.866997,280,US,Camp Springs,KADW,ADW,MD,America/New_York
19242,KAEG,medium_airport,Double Eagle II Airport,35.145199,-106.794998,5837,US,Albuquerque,,AEG,NM,America/Denver
3365,KAEX,medium_airport,Alexandria International Airport,31.325828,-92.546702,89,US,Alexandria,KAEX,AEX,LA,America/Chicago
3366,KAFW,medium_airport,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,722,US,Fort Worth,KAFW,AFW,TX,America/Chicago
3367,KAGC,medium_airport,Allegheny County Airport,40.354401,-79.930199,1252,US,Pittsburgh,KAGC,AGC,PA,America/New_York
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144,US,Augusta,KAGS,AGS,GA,America/New_York
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.948842,-83.325634,808,US,Athens,KAHN,AHN,GA,America/New_York
19257,KAIA,medium_airport,Alliance Municipal Airport,42.052543,-102.803965,3931,US,Alliance,KAIA,AIA,NE,America/Denver
3370,KAKR,medium_airport,Akron Fulton International Airport,41.037355,-81.46784,1067,US,Akron,KAKR,AKR,OH,America/New_York
3372,KALI,medium_airport,Alice International Airport,27.7409,-98.026901,178,US,Alice,KALI,ALI,TX,America/Chicago
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.837818,-105.993149,4200,US,Alamogordo,KALM,ALM,NM,America/Denver
3374,KALN,medium_airport,St Louis Regional Airport,38.8903007506999,-90.0459976196,544,US,Alton/St Louis,KALN,ALN,IL,America/Chicago
3375,KALO,medium_airport,Waterloo Regional Airport,42.5570983886718,-92.4002990722656,873,US,Waterloo,KALO,ALO,IA,America/Chicago
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539,US,Alamosa,KALS,ALS,CO,America/Denver
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,US,Walla Walla,KALW,ALW,WA,America/Los_Angeles
3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.217857,-101.706444,3607,US,Amarillo,KAMA,AMA,TX,America/Chicago
3378,KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,US,Anniston,KANB,ANB,AL,America/Chicago
3379,KAND,medium_airport,Anderson Regional Airport,34.4945983887,-82.7093963623,782,US,Anderson,KAND,AND,SC,America/New_York
3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503,US,Altoona,KAOO,AOO,PA,America/New_York
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885,US,Denver,KAPA,APA,CO,America/Denver
19293,KAPF,medium_airport,Naples Municipal Airport,26.1525993347,-81.7752990723,8,US,Naples,KAPF,APF,FL,America/New_York
3381,KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,US,Aberdeen,KAPG,APG,MD,America/New_York
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,US,Alpena,KAPN,APN,MI,America/Detroit
19301,KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,US,New Iberia,KARA,ARA,LA,America/Chicago
3383,KART,medium_airport,Watertown International Airport,43.991901,-76.021698,325,US,Watertown,KART,ART,NY,America/New_York
19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820,US,Aspen,KASE,ASE,CO,America/Denver
19314,KAST,medium_airport,Astoria Regional Airport,46.158000946,-123.878997803,15,US,Astoria,KAST,AST,OR,America/Los_Angeles
19320,KATW,medium_airport,Appleton International Airport,44.258515,-88.519,918,US,Appleton,KATW,ATW,WI,America/Chicago
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,US,Watertown,KATY,ATY,SD,America/Chicago
19321,KAUG,medium_airport,Augusta State Airport,44.3205986022999,-69.7973022461,352,US,Augusta,KAUG,AUG,ME,America/New_York
19326,KAUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,1201,US,Wausau,KAUW,AUW,WI,America/Chicago
3387,KAVL,medium_airport,Asheville Regional Airport,35.435488,-82.541853,2165,US,Asheville,KAVL,AVL,NC,America/New_York
3388,KAVP,medium_airport,Wilkes-Barre/Scranton International Airport,41.337064,-75.724232,962,US,Wilkes-Barre/Scranton,KAVP,AVP,PA,America/New_York
19334,KAWO,medium_airport,Arlington Municipal Airport,48.161448,-122.158442,142,US,Arlington,KAWO,AWO,WA,America/Los_Angeles
3389,KAXN,medium_airport,Chandler Field,45.866299,-95.394699,1425,US,Alexandria,KAXN,AXN,MN,America/Chicago
3390,KAZO,medium_airport,Kalamazoo/Battle Creek International Airport,42.232105,-85.549637,874,US,Kalamazoo,KAZO,AZO,MI,America/Detroit
3391,KBAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,113,US,Beale Air Force Base,KBAB,BAB,CA,America/Los_Angeles
3392,KBAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,166,US,Bossier City,KBAD,BAD,LA,America/Chicago
3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271,US,Westfield,KBAF,BAF,MA,America/New_York
3394,KBAK,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,656,US,Columbus,KBAK,BAK,IN,America/Indiana/Indianapolis
19351,KBAZ,medium_airport,New Braunfels National Airport,29.7045,-98.042198,651,US,New Braunfels,KBAZ,BAZ,TX,America/Chicago
19353,KBBD,medium_airport,Curtis Field,31.178931,-99.324732,1827,US,Brady,KBBD,BBD,TX,America/Chicago
45961,KBBG,medium_airport,Branson Airport,36.532082,-93.200544,1302,US,Branson,KBBG,BBG,MO,America/Chicago
19357,KBCE,medium_airport,Bryce Canyon Airport,37.706401825,-112.144996643,7590,US,Bryce Canyon,KBCE,BCE,UT,America/Denver
19359,KBCT,medium_airport,Boca Raton Airport,26.3785,-80.107697,13,US,Boca Raton,KBCT,BCT,FL,America/New_York
3395,KBDE,medium_airport,Baudette International Airport,48.728401,-94.612198,1086,US,Baudette,KBDE,BDE,MN,America/Chicago
3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.163502,-73.126198,9,US,Bridgeport,KBDR,BDR,CT,America/New_York
3398,KBED,medium_airport,Laurence G Hanscom Field,42.470001,-71.289001,133,US,Bedford,KBED,BED,MA,America/New_York
3399,KBFD,medium_airport,Bradford Regional Airport,41.8031005859375,-78.6400985717773,2143,US,Bradford,KBFD,BFD,PA,America/New_York
3400,KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,3967,US,Scottsbluff,KBFF,BFF,NE,America/Denver
3401,KBFI,medium_airport,King County International Airport - Boeing Field,47.527042,-122.29995,21,US,Seattle,KBFI,BFI,WA,America/Los_Angeles
3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510,US,Bakersfield,KBFL,BFL,CA,America/Los_Angeles
3403,KBFM,medium_airport,Mobile Downtown Airport,30.6268005371,-88.0680999755999,26,US,Mobile,KBFM,BFM,AL,America/Chicago
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,US,Binghamton,KBGM,BGM,NY,America/New_York
3405,KBGR,medium_airport,Bangor International Airport,44.806364,-68.826668,192,US,Bangor,KBGR,BGR,ME,America/New_York
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83,US,Bar Harbor,KBHB,BHB,ME,America/New_York
3407,KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946,US,Fort Bliss/El Paso,KBIF,BIF,TX,America/Denver
19377,KBIH,medium_airport,Eastern Sierra Regional Airport,37.3731,-118.363998,4124,US,Bishop,KBIH,BIH,CA,America/Los_Angeles
3408,KBIL,medium_airport,Billings Logan International Airport,45.808932,-108.541242,3652,US,Billings,KBIL,BIL,MT,America/Denver
3409,KBIS,medium_airport,Bismarck Municipal Airport,46.772734,-100.746874,1661,US,Bismarck,KBIS,BIS,ND,America/Chicago
3410,KBIX,medium_airport,Keesler Air Force Base,30.4104003906,-88.9244003295999,33,US,Biloxi,KBIX,BIX,MS,America/Chicago
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,5673,US,Denver,KBJC,BJC,CO,America/Denver
19380,KBJI,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,1391,US,Bemidji,KBJI,BJI,MN,America/Chicago
3412,KBKE,medium_airport,Baker City Municipal Airport,44.8372993469,-117.808998108,3373,US,Baker City,KBKE,BKE,OR,America/Los_Angeles
3413,KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662,US,Aurora,KBKF,BKF,CO,America/Denver
3414,KBKL,medium_airport,Burke Lakefront Airport,41.5175018310546,-81.6832962036132,583,US,Cleveland,KBKL,BKL,OH,America/New_York
3415,KBKW,medium_airport,Raleigh County Memorial Airport,37.7873,-81.124199,2504,US,Beaver,KBKW,BKW,WV,America/New_York
19387,KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857,US,Bluefield,KBLF,BLF,WV,America/New_York
19388,KBLH,medium_airport,Blythe Airport,33.6192016602,-114.717002869,399,US,Blythe,KBLH,BLH,CA,America/Los_Angeles
3416,KBLI,medium_airport,Bellingham International Airport,48.7928009033203,-122.53800201416,170,US,Bellingham,KBLI,BLI,WA,America/Los_Angeles
3417,KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459,US,Belleville,KBLV,BLV,IL,America/Chicago
3418,KBMG,medium_airport,Monroe County Airport,39.1459999084472,-86.61669921875,846,US,Bloomington,KBMG,BMG,IN,America/Indiana/Indianapolis
3419,KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,871,US,Bloomington/Normal,KBMI,BMI,IL,America/Chicago
19397,KBNO,medium_airport,Burns Municipal Airport,43.590463,-118.955154,4148,US,Burns,KBNO,BNO,OR,America/Los_Angeles
19401,KBPI,medium_airport,Miley Memorial Field,42.58509827,-110.1110001,6990,US,Big Piney,KBPI,BPI,WY,America/Denver
19402,KBPK,medium_airport,Ozark Regional Airport,36.3689002991,-92.4704971313,928,US,Mountain Home,KBPK,BPK,AR,America/Chicago
3423,KBPT,medium_airport,Jack Brooks Regional Airport,29.9508,-94.020699,15,US,Beaumont/Port Arthur,KBPT,BPT,TX,America/Chicago
3424,KBQK,medium_airport,Brunswick Golden Isles Airport,31.258801,-81.466499,26,US,Brunswick,KBQK,BQK,GA,America/New_York
19406,KBRD,medium_airport,Brainerd Lakes Regional Airport,46.402861,-94.129727,1232,US,Brainerd,KBRD,BRD,MN,America/Chicago
3425,KBRL,medium_airport,Southeast Iowa Regional Airport,40.7831993103027,-91.125503540039,698,US,Burlington,KBRL,BRL,IA,America/Chicago
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.907238,-97.425235,22,US,Brownsville,KBRO,BRO,TX,America/Chicago
3427,KBTL,medium_airport,Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,952,US,Battle Creek,KBTL,BTL,MI,America/Detroit
3428,KBTM,medium_airport,Bert Mooney Airport,45.9547996520996,-112.497001647949,5550,US,Butte,KBTM,BTM,MT,America/Denver
3429,KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70,US,Baton Rouge,KBTR,BTR,LA,America/Chicago
3430,KBTV,medium_airport,Patrick Leahy Burlington International Airport,44.471901,-73.153297,335,US,Burlington,KBTV,BTV,VT,America/New_York
19417,KBVI,medium_airport,Beaver County Airport,40.772499,-80.391403,1253,US,Beaver Falls,KBVI,BVI,PA,America/New_York
3433,KBVY,medium_airport,Beverly Regional Airport,42.584202,-70.916496,107,US,Beverly / Danvers,KBVY,BVY,MA,America/New_York
3434,KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.9645004271999,-86.4197006225999,547,US,Bowling Green,KBWG,BWG,KY,America/Chicago
3729,KBXM,medium_airport,Brunswick Executive Airport,43.89220047,-69.93859863,72,US,Brunswick,KBXM,BXM,ME,America/New_York
3436,KBYH,medium_airport,Arkansas International Airport,35.9642982483,-89.9440002441,254,US,Blytheville,KBYH,BYH,AR,America/Chicago
19429,KBYI,medium_airport,Burley Municipal Airport,42.5425987243999,-113.772003174,4150,US,Burley,KBYI,BYI,ID,America/Boise
3437,KBZN,medium_airport,Bozeman Yellowstone International Airport,45.778853,-111.153711,4473,US,Bozeman,KBZN,BZN,MT,America/Denver
3438,KCAE,medium_airport,Columbia Metropolitan Airport,33.938172,-81.123022,236,US,Columbia,KCAE,CAE,SC,America/New_York
3439,KCAK,medium_airport,Akron Canton Regional Airport,40.9160995483398,-81.4421997070312,1228,US,Akron,KCAK,CAK,OH,America/New_York
3440,KCAR,medium_airport,Caribou Municipal Airport,46.871498,-68.017899,626,US,Caribou,KCAR,CAR,ME,America/New_York
3441,KCBM,medium_airport,Columbus Air Force Base,33.643799,-88.443802,219,US,Columbus,KCBM,CBM,MS,America/Chicago
19469,KCCR,medium_airport,Buchanan Field,37.9897,-122.056999,26,US,Concord,KCCR,CCR,CA,America/Los_Angeles
19470,KCCY,medium_airport,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125,US,Charles City,KCCY,CCY,IA,America/Chicago
